experiment_id,block,dag_id,cell_id,task_count,topology_family,weight_type,path_multiplicity,longest_path_count,observation_index,raw_seed,allocation,actual_rho_h_p0,phase_profile,P,C,gamma,H,W4,L4,B4,active_branches,critical_path,reference_path,reference_path_length,policy_makespan,policy_queue,policy_blocked_any
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,high,0.7,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t03,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,low,0.3,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t03,24.000,39.552,10.176,5.952
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,high,0.7,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t03,24.000,38.592,6.624,4.032
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,low,0.3,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t03,24.000,28.224,15.264,4.416
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,high,0.7,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t03,24.000,27.456,15.264,4.032
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,low,0.3,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t03,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,high,0.7,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t03,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,low,0.3,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t03,24.000,37.776,5.088,2.976
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,high,0.7,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t03,24.000,37.296,3.600,2.304
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,low,0.3,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t03,24.000,26.112,7.632,2.208
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,high,0.7,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t03,24.000,25.728,8.208,2.592
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,low,0.3,io,4,1,1.3,11.520,99.4560,25.0368,25.0368,critical_path,t01->t03,t01->t03,25.0368,,,
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_07,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,7,192848084552594019,high,0.7,io,4,1,1.3,11.520,99.4560,26.4192,26.4192,critical_path,t01->t03,t01->t03,26.4192,,,
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,low,0.3,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t07,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,high,0.7,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t07,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,low,0.3,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t07,24.000,39.552,9.792,5.568
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,high,0.7,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t07,24.000,39.168,8.352,4.896
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,low,0.3,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t07,24.000,28.224,14.496,4.416
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,high,0.7,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t07,24.000,27.456,16.416,6.336
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,low,0.3,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t07,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,high,0.7,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t07,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,low,0.3,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t07,24.000,37.776,4.896,2.784
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,high,0.7,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t07,24.000,37.584,4.752,3.024
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,low,0.3,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t07,24.000,26.112,7.248,2.208
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,high,0.7,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t07,24.000,25.728,7.344,5.184
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,low,0.3,io,4,1,1.3,11.520,99.4560,25.0368,25.0368,critical_path,t01->t07,t01->t07,25.0368,,,
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_08,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,8,17526911179129724025,high,0.7,io,4,1,1.3,11.520,99.4560,26.4192,26.4192,critical_path,t01->t07,t01->t07,26.4192,,,
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,low,0.3,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t05,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,high,0.7,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t05,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,low,0.3,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t05,24.000,39.552,9.792,5.568
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,high,0.7,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t05,24.000,38.304,7.776,3.456
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,low,0.3,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t05,24.000,28.224,14.880,4.416
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,high,0.7,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t05,24.000,27.456,14.688,5.184
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,low,0.3,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t05,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,high,0.7,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t05,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,low,0.3,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t05,24.000,37.776,4.896,2.848
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,high,0.7,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t05,24.000,37.440,4.752,4.320
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,low,0.3,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t05,24.000,26.112,7.440,2.208
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,high,0.7,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t05,24.000,25.728,8.784,4.896
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,low,0.3,io,4,1,1.3,11.520,99.4560,25.0368,25.0368,critical_path,t01->t05,t01->t05,25.0368,,,
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_09,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,9,631671294251678460,high,0.7,io,4,1,1.3,11.520,99.4560,26.4192,26.4192,critical_path,t01->t05,t01->t05,26.4192,,,
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,low,0.3,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t06,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,high,0.7,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t06,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,low,0.3,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t06,24.000,39.552,9.984,5.568
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,high,0.7,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t06,24.000,39.168,9.216,4.032
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,low,0.3,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t06,24.000,28.224,14.688,4.416
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,high,0.7,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t06,24.000,27.456,15.264,5.760
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,low,0.3,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t06,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,high,0.7,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t06,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,low,0.3,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t06,24.000,37.776,4.992,2.784
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,high,0.7,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t06,24.000,37.584,4.608,2.016
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,low,0.3,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t06,24.000,26.112,7.344,2.208
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,high,0.7,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t06,24.000,25.728,8.208,5.184
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,low,0.3,io,4,1,1.3,11.520,99.4560,25.0368,25.0368,critical_path,t01->t06,t01->t06,25.0368,,,
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_10,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,10,6209908695486048490,high,0.7,io,4,1,1.3,11.520,99.4560,26.4192,26.4192,critical_path,t01->t06,t01->t06,26.4192,,,
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,low,0.3,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t02,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,high,0.7,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t02,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,low,0.3,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t02,24.000,39.360,8.736,5.184
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,high,0.7,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t02,24.000,38.880,8.064,3.456
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,low,0.3,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t02,24.000,28.224,15.264,4.224
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,high,0.7,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t02,24.000,27.456,16.416,3.456
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,low,0.3,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t02,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,high,0.7,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t02,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,low,0.3,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t02,24.000,37.680,4.368,2.592
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,high,0.7,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t02,24.000,37.440,4.032,1.728
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,low,0.3,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t02,24.000,26.112,7.632,2.112
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,high,0.7,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t02,24.000,25.728,8.208,1.728
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,low,0.3,io,4,1,1.3,11.520,99.4560,25.0368,25.0368,critical_path,t01->t02,t01->t02,25.0368,,,
EXP-08,C,exp08_confirmatory_n8_wide_layered_homogeneous_11,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,11,12078901624161907898,high,0.7,io,4,1,1.3,11.520,99.4560,26.4192,26.4192,critical_path,t01->t02,t01->t02,26.4192,,,
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,low,0.3,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t02,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,high,0.7,io,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t02,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,low,0.3,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t02,24.000,39.360,8.736,5.184
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,high,0.7,io,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t02,24.000,38.880,8.064,3.456
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,low,0.3,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t02,24.000,28.224,15.264,4.224
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,high,0.7,io,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t02,24.000,27.456,16.416,3.456
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,low,0.3,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t02,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,high,0.7,equal_alternating,1,1,1,11.520,96.000,24.000,96.000,work,t01->t08,t01->t02,24.000,96.000,0,0
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,low,0.3,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t02,24.000,37.680,4.368,2.592
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,high,0.7,equal_alternating,4,1,1,11.520,96.000,24.000,24.000,"work,critical_path",t01->t08,t01->t02,24.000,37.440,4.032,1.728
EXP-08,AB,exp08_confirmatory_n8_wide_layered_homogeneous_12,n8_wide_layered_homogeneous,8,wide_layered,homogeneous,tied,7,12,4245020740478436213,low,0.3,equal_alternating,8,1,1,11.520,96.000,24.000,24.000,critical_path,t01->t08,t01->t02,24.000,26.112,7.632,2.112
