experiment_id,scenario_id,semantic_sha256,P,m,overhead_rate,lambda_h,alias_count,aliases,policy_id,task_count,total_overhead,human_overhead,agent_overhead,useful_W4,useful_H,W4,H,L4,W4_over_P,gamma_H,B4,active_branches,critical_path,solver_status,T_star,incumbent_makespan,solver_best_bound,solver_gap,solver_wall_time_seconds,incumbent_gap_to_B4,exact_critical_chain,baseline_gap_to_optimum,exact_makespan,exact_queue,exact_blocked_any,exact_full_agent_stop,exact_maximum_queue_length,baseline_makespan,baseline_queue,baseline_blocked_any,baseline_full_agent_stop,baseline_maximum_queue_length,canonical_scenario_id,analysis_overhead_rate,analysis_lambda_h,decomposition_gain_at_P,decomposition_gain_at_P1,interaction_contrast
EXP-05,exp05_p04_m04_ro100_lh00,382530059f410deffde74fd49a1b9d2d0c060cee094feb561e65c0669134f8e1,4,4,0.10,0,1,"P=4,m=4,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,8,7.20,0.00,7.20,60.00,15.00,67.20,15.00,30.00,16.80,15.00,30.00,critical_path,t02->t03,OPTIMAL,33.15000,33.15000,33.150000,0.0,0.006969,3.15000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [task] t04_part_02.implementation -> [agent] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,33.15000,0.90000,0.90000,0,1,33.15,10.50,5.25,2.25,3,exp05_p04_m04_ro100_lh00,0.10,0,2.85000,-7.20000,10.05000
EXP-05,exp05_p04_m04_ro100_lh05,9a26b50e76c9e921e5f4db7a3781e3fc0b81f1a577cc14b1f07ee7905c42c167,4,4,0.10,0.5,1,"P=4,m=4,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,8,7.20,3.600,3.600,60.00,15.00,67.200,18.600,30.00,16.800,18.600,30.00,critical_path,t02->t03,OPTIMAL,33.15000,33.15000,33.150000,0.0,0.006007,3.15000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,1.65000,33.15000,1.95000,1.95000,0,1,34.800,13.500,7.800,2.25,3,exp05_p04_m04_ro100_lh05,0.10,0.5,2.85000,-7.20000,10.05000
EXP-05,exp05_p04_m06_ro000_lh00,39ec12202ac0112a8b6e1ec3d12b92dd05920cf0b17adea94c5900439087e9ab,4,6,0,0,2,"P=4,m=6,r_o=0,lambda_h=0;P=4,m=6,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,10,0,0,0,60.00,15.00,60.00,15.00,30.00,15.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.007745,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,9.75,4.75,2.25,3,exp05_p04_m06_ro000_lh00,0,shared,6.00000,0.00000,6.00000
EXP-05,exp05_p04_m06_ro050_lh00,8f706107026fc84873884cb550b06bd019d5a9896e66126da5fe884e6d728a5f,4,6,0.05,0,1,"P=4,m=6,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,10,6.00,0.00,6.00,60.00,15.00,66.00,15.00,30.00,16.50,15.00,30.00,critical_path,t02->t03,OPTIMAL,31.50000,31.50000,31.500000,0.0,0.570515,1.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t04_part_04.specification -> [human] t04_part_02.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,31.50000,0,0,0,0,31.50,11.25,6.25,2.25,3,exp05_p04_m06_ro050_lh00,0.05,0,4.50000,-6.00000,10.50000
EXP-05,exp05_p04_m06_ro050_lh05,b3eb19b79d3dac1c2dff5aa6ad7ec10bb6e1e7cd9ee359262511cdcc2cddbf9b,4,6,0.05,0.5,1,"P=4,m=6,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,10,6.00,3.000,3.000,60.00,15.00,66.000,18.000,30.00,16.500,18.000,30.00,critical_path,t02->t03,OPTIMAL,32.00000,32.00000,32.000000,0.0,0.581715,2.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t04_part_05.specification -> [human] t03.human_1 -> [human] t04_part_06.specification -> [task] t04_part_06.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,32.00000,0.50000,0.50000,0,1,32.000,12.500,7.250,2.25,3,exp05_p04_m06_ro050_lh05,0.05,0.5,4.00000,-6.00000,10.00000
EXP-05,exp05_p04_m06_ro100_lh00,70567d3d9a654977fdcccaf351ce20331b53e6426c068274c68eb28639c3d332,4,6,0.10,0,1,"P=4,m=6,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,10,12.00,0.00,12.00,60.00,15.00,72.00,15.00,30.00,18.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,33.25000,33.25000,33.250000,0.0,1.992386,3.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_05.specification -> [task] t04_part_05.implementation -> [agent] t04_part_02.specification -> [human] t04_part_06.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,33.25000,1.75000,1.75000,0,1,33.25,9.75,4.75,2.25,3,exp05_p04_m06_ro100_lh00,0.10,0,2.75000,-12.00000,14.75000
EXP-05,exp05_p04_m06_ro100_lh05,33e0032d6115f3937863709be44aee46d5855573905e578133381e2b78f825b8,4,6,0.10,0.5,1,"P=4,m=6,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,10,12.00,6.000,6.000,60.00,15.00,72.000,21.000,30.00,18.000,21.000,30.00,critical_path,t02->t03,OPTIMAL,35.00000,35.00000,35.000000,0.0,0.061489,5.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_06.specification -> [human] t04_part_01.specification -> [human] t04_part_05.specification -> [human] t03.human_1 -> [human] t04_part_04.specification -> [human] t04_part_02.specification -> [human] t04_part_03.specification -> [task] t04_part_03.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,1.00000,35.00000,0.49375,0.49375,0,1,36.000,13.000,7.500,2.25,3,exp05_p04_m06_ro100_lh05,0.10,0.5,1.00000,-12.00000,13.00000
EXP-05,exp05_p04_m08_ro000_lh00,f006b339c7f00322504c05f074d3bf7642addee3186bc0be173a875ae26a2c2f,4,8,0,0,2,"P=4,m=8,r_o=0,lambda_h=0;P=4,m=8,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,12,0,0,0,60.000,15.000,60.000,15.000,30.00,15.000,15.000,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.013328,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,9.375,4.500,2.25,3,exp05_p04_m08_ro000_lh00,0,shared,6.00000,0.00000,6.00000
EXP-05,exp05_p04_m08_ro050_lh00,5da835322b9ba9006c3c9b6ef66ed9d94f6f41b826e6a809352b60faafb54d3b,4,8,0.05,0,1,"P=4,m=8,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,12,8.40,0.00,8.40,60.000,15.000,68.400,15.000,30.00,17.100,15.000,30.00,critical_path,t02->t03,OPTIMAL,31.50000,31.50000,31.500000,0.0,16.924855,1.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_05.specification -> [human] t04_part_07.specification -> [human] t04_part_03.specification -> [human] t03.human_1 -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_06.specification -> [human] t04_part_08.specification -> [task] t04_part_08.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,1.50000,31.50000,0.37500,0.37500,0,1,33.00,11.100,6.225,2.25,3,exp05_p04_m08_ro050_lh00,0.05,0,4.50000,-8.40000,12.90000
EXP-05,exp05_p04_m08_ro050_lh05,592b2fe822ae4202520775e0c686788b724fda7334a650810e4cb5b6f8a641c4,4,8,0.05,0.5,1,"P=4,m=8,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,12,8.40,4.200,4.200,60.000,15.000,68.4000,19.2000,30.00,17.1000,19.2000,30.00,critical_path,t02->t03,OPTIMAL,32.55000,32.55000,32.550000,0.0,22.150958,2.55000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_07.specification -> [human] t04_part_06.specification -> [human] t04_part_04.specification -> [human] t03.human_1 -> [human] t04_part_05.specification -> [task] t04_part_05.implementation -> [agent] t04_part_08.specification -> [human] t04_part_03.specification -> [task] t04_part_03.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,1.23750,32.55000,0.63750,0.63750,0,1,33.7875,13.9500,8.8125,2.25,3,exp05_p04_m08_ro050_lh05,0.05,0.5,3.45000,-8.40000,11.85000
EXP-05,exp05_p04_m08_ro100_lh00,2da16d6a345b2eec8f349ee3c41ed22ef92cd1c8be825877a1aa8a77f1bb8a34,4,8,0.10,0,1,"P=4,m=8,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,12,16.80,0.00,16.80,60.000,15.000,76.800,15.000,30.00,19.200,15.000,30.00,critical_path,t02->t03,OPTIMAL,34.80000,34.80000,34.800000,0.0,5.497095,4.80000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [task] t04_part_02.implementation -> [agent] t04_part_05.specification -> [task] t04_part_05.implementation -> [agent] t04_part_01.specification -> [human] t04_part_06.specification -> [task] t04_part_06.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance,2.25000,34.80000,0,0,0,0,37.050,9.375,4.500,2.25,3,exp05_p04_m08_ro100_lh00,0.10,0,1.20000,-16.80000,18.00000
EXP-05,exp05_p04_m08_ro100_lh05,7dace8badadfe0fa164d7f9f5db349b54f964f87fca0a1aa36c99b339ca7fdca,4,8,0.10,0.5,1,"P=4,m=8,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,12,16.80,8.400,8.400,60.000,15.000,76.800,23.400,30.00,19.200,23.400,30.00,critical_path,t02->t03,OPTIMAL,37.35000,37.35000,37.350000,0.0,12.238102,7.35000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_07.specification -> [task] t04_part_07.implementation -> [agent] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.22500,37.35000,0,0,0,0,37.575,10.950,5.550,2.25,3,exp05_p04_m08_ro100_lh05,0.10,0.5,-1.35000,-16.80000,15.45000
EXP-05,exp05_p06_m01_ro000_lh00,de199195d55a003663df975361592624fe6aed0553eea6e18538959e269449fd,6,1,0,0,6,"P=6,m=1,r_o=0,lambda_h=0;P=6,m=1,r_o=0,lambda_h=0.5;P=6,m=1,r_o=0.05,lambda_h=0;P=6,m=1,r_o=0.05,lambda_h=0.5;P=6,m=1,r_o=0.10,lambda_h=0;P=6,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,10.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001805,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p06_m01_ro000_lh00,0,shared,0.00000,0.00000,0.00000
EXP-05,exp05_p06_m01_ro000_lh00,de199195d55a003663df975361592624fe6aed0553eea6e18538959e269449fd,6,1,0.05,0,6,"P=6,m=1,r_o=0,lambda_h=0;P=6,m=1,r_o=0,lambda_h=0.5;P=6,m=1,r_o=0.05,lambda_h=0;P=6,m=1,r_o=0.05,lambda_h=0.5;P=6,m=1,r_o=0.10,lambda_h=0;P=6,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,10.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001805,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p06_m01_ro000_lh00,0.05,0,0.00000,0.00000,0.00000
EXP-05,exp05_p06_m01_ro000_lh00,de199195d55a003663df975361592624fe6aed0553eea6e18538959e269449fd,6,1,0.05,0.5,6,"P=6,m=1,r_o=0,lambda_h=0;P=6,m=1,r_o=0,lambda_h=0.5;P=6,m=1,r_o=0.05,lambda_h=0;P=6,m=1,r_o=0.05,lambda_h=0.5;P=6,m=1,r_o=0.10,lambda_h=0;P=6,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,10.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001805,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p06_m01_ro000_lh00,0.05,0.5,0.00000,0.00000,0.00000
EXP-05,exp05_p06_m01_ro000_lh00,de199195d55a003663df975361592624fe6aed0553eea6e18538959e269449fd,6,1,0.10,0,6,"P=6,m=1,r_o=0,lambda_h=0;P=6,m=1,r_o=0,lambda_h=0.5;P=6,m=1,r_o=0.05,lambda_h=0;P=6,m=1,r_o=0.05,lambda_h=0.5;P=6,m=1,r_o=0.10,lambda_h=0;P=6,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,10.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001805,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p06_m01_ro000_lh00,0.10,0,0.00000,0.00000,0.00000
EXP-05,exp05_p06_m01_ro000_lh00,de199195d55a003663df975361592624fe6aed0553eea6e18538959e269449fd,6,1,0.10,0.5,6,"P=6,m=1,r_o=0,lambda_h=0;P=6,m=1,r_o=0,lambda_h=0.5;P=6,m=1,r_o=0.05,lambda_h=0;P=6,m=1,r_o=0.05,lambda_h=0.5;P=6,m=1,r_o=0.10,lambda_h=0;P=6,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,10.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001805,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p06_m01_ro000_lh00,0.10,0.5,0.00000,0.00000,0.00000
EXP-05,exp05_p06_m02_ro000_lh00,adc31bc3caa7038bc09bdc7b04aec9a7deb2ddcaacb6d6f14a14d259b0317cc5,6,2,0,0,2,"P=6,m=2,r_o=0,lambda_h=0;P=6,m=2,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,6,0,0,0,60.00,15.00,60.00,15.00,30.00,10.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,31.50000,31.50000,31.500000,0.0,0.002853,1.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [human] t04_part_02.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance -> [human] t03.human_2,0.00000,31.50000,1.50000,1.50000,0,1,31.50,9.00,6.75,0,2,exp05_p06_m02_ro000_lh00,0,shared,4.50000,0.00000,4.50000
EXP-05,exp05_p06_m02_ro050_lh00,6afeedde72da3171c7b02766ad9d76066e2e34f2477122ee0c1cc75f2253ec66,6,2,0.05,0,1,"P=6,m=2,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,6,1.20,0.00,1.20,60.00,15.00,61.20,15.00,30.00,10.20,15.00,30.00,critical_path,t02->t03,OPTIMAL,32.40000,32.40000,32.400000,0.0,0.003595,2.40000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t03.human_1 -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,32.40000,0.90000,0.90000,0,1,32.40,9.90,7.65,0,2,exp05_p06_m02_ro050_lh00,0.05,0,3.60000,-1.20000,4.80000
EXP-05,exp05_p06_m02_ro050_lh05,e2bab133ac83ead7fdfb5acb3983886b4a954b2d7e9c49f192b8f1f60af65f45,6,2,0.05,0.5,1,"P=6,m=2,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,6,1.20,0.600,0.600,60.00,15.00,61.200,15.600,30.00,10.200,15.600,30.00,critical_path,t02->t03,OPTIMAL,32.55000,32.55000,32.550000,0.0,0.004303,2.55000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t03.human_1 -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,32.55000,0.90000,0.90000,0,1,32.550,10.200,7.950,0,2,exp05_p06_m02_ro050_lh05,0.05,0.5,3.45000,-1.20000,4.65000
EXP-05,exp05_p06_m02_ro100_lh00,2e22f758e18a4517612a840b536776d3b88bd92ad8188c746d44ee9814bc84c3,6,2,0.10,0,1,"P=6,m=2,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,6,2.40,0.00,2.40,60.00,15.00,62.40,15.00,30.00,10.40,15.00,30.00,critical_path,t02->t03,OPTIMAL,33.00000,33.00000,33.000000,0.0,0.003022,3.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2 -> [human] t04_join.acceptance,0.00000,33.00000,1.95000,1.95000,0,1,33.00,9.45,7.20,0,2,exp05_p06_m02_ro100_lh00,0.10,0,3.00000,-2.40000,5.40000
EXP-05,exp05_p06_m02_ro100_lh05,8fc4b95cdad401beb4c29bc6bcf0586679c61b145daa23fe7ca4a5598c6c36cd,6,2,0.10,0.5,1,"P=6,m=2,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,6,2.40,1.200,1.200,60.00,15.00,62.400,16.200,30.00,10.400,16.200,30.00,critical_path,t02->t03,OPTIMAL,33.60000,33.60000,33.600000,0.0,0.003556,3.60000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2 -> [human] t04_join.acceptance,0.00000,33.60000,2.25000,2.25000,0,1,33.600,10.050,7.800,0,2,exp05_p06_m02_ro100_lh05,0.10,0.5,2.40000,-2.40000,4.80000
EXP-05,exp05_p06_m03_ro000_lh00,d4198e65671360785ff2d808f7f558027077280b5c3fa8eee994bdd843acc94c,6,3,0,0,2,"P=6,m=3,r_o=0,lambda_h=0;P=6,m=3,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,7,0,0,0,60.00,15.00,60.00,15.00,30.00,10.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.004827,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,11.25,5.75,0,3,exp05_p06_m03_ro000_lh00,0,shared,6.00000,0.00000,6.00000
EXP-05,exp05_p06_m03_ro050_lh00,0dc4cc6a198cd8b00f25c5cd60851b14c7ed583f3680b66ef1ea9bf007b85232,6,3,0.05,0,1,"P=6,m=3,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,7,2.40,0.00,2.40,60.00,15.00,62.40,15.00,30.00,10.40,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.10000,30.10000,30.100000,0.0,0.005030,0.10000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [human] t04_part_03.specification -> [human] t04_part_02.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,30.10000,0.10000,0.10000,0,1,30.10,11.35,5.85,0,3,exp05_p06_m03_ro050_lh00,0.05,0,5.90000,-2.40000,8.30000
EXP-05,exp05_p06_m03_ro050_lh05,f86aef77204fce4478dbd64849e8aaae039f7d2e9909c372fb3074edf5419fae,6,3,0.05,0.5,1,"P=6,m=3,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,7,2.40,1.200,1.200,60.00,15.00,62.400,16.200,30.00,10.400,16.200,30.00,critical_path,t02->t03,OPTIMAL,30.50000,30.50000,30.500000,0.0,0.005476,0.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [human] t04_part_03.specification -> [human] t04_part_01.specification -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,30.50000,0.50000,0.50000,0,1,30.500,12.350,6.650,0,3,exp05_p06_m03_ro050_lh05,0.05,0.5,5.50000,-2.40000,7.90000
EXP-05,exp05_p06_m03_ro100_lh00,e0017ce805cd2e87a4486c0545aaf5e57fcb2c8ac816dd62e3c728f1ade9d436,6,3,0.10,0,1,"P=6,m=3,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,7,4.80,0.00,4.80,60.00,15.00,64.80,15.00,30.00,10.80,15.00,30.00,critical_path,t02->t03,OPTIMAL,31.70000,31.70000,31.700000,0.0,0.004608,1.70000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t03.human_1 -> [human] t04_part_03.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,31.70000,0.70000,0.70000,0,1,31.70,12.95,7.45,0,3,exp05_p06_m03_ro100_lh00,0.10,0,4.30000,-4.80000,9.10000
EXP-05,exp05_p06_m03_ro100_lh05,c407ba2269b17f6ca08ebc1006713203d91fbbc803c8b87df0dda0aea94b241e,6,3,0.10,0.5,1,"P=6,m=3,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,7,4.80,2.400,2.400,60.00,15.00,64.800,17.400,30.00,10.800,17.400,30.00,critical_path,t02->t03,OPTIMAL,32.50000,32.50000,32.500000,0.0,0.005111,2.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t03.human_1 -> [human] t04_part_03.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,32.50000,1.10000,1.10000,0,1,32.500,14.950,9.050,0,3,exp05_p06_m03_ro100_lh05,0.10,0.5,3.50000,-4.80000,8.30000
EXP-05,exp05_p06_m04_ro000_lh00,e54eb1099bcf5de7b60f217207ff3f0fb3c8266bee66026f8772aa8c7146d62c,6,4,0,0,2,"P=6,m=4,r_o=0,lambda_h=0;P=6,m=4,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,8,0,0,0,60.00,15.00,60.00,15.00,30.00,10.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.005587,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,15.00,6.00,0,4,exp05_p06_m04_ro000_lh00,0,shared,6.00000,0.00000,6.00000
EXP-05,exp05_p06_m04_ro050_lh00,a05c43bb4392a572aa2af5727ff6e96794b3b6fcf1171f11ee40a924292f51a2,6,4,0.05,0,1,"P=6,m=4,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,8,3.60,0.00,3.60,60.00,15.00,63.60,15.00,30.00,10.60,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.005507,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,15.00,6.00,0,4,exp05_p06_m04_ro050_lh00,0.05,0,6.00000,-3.60000,9.60000
EXP-05,exp05_p06_m04_ro050_lh05,867ada28846baf58c58a8ac2ccbb419be0960ddfad65c57b4e52df57aebf3a50,6,4,0.05,0.5,1,"P=6,m=4,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,8,3.60,1.800,1.800,60.00,15.00,63.600,16.800,30.00,10.600,16.800,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.005520,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,16.350,6.675,0,4,exp05_p06_m04_ro050_lh05,0.05,0.5,6.00000,-3.60000,9.60000
EXP-05,exp05_p06_m04_ro100_lh00,5a26fa93d4366089bfbc7cb39c7e5f9dede922c55ca329c75989ff1f9552b668,6,4,0.10,0,1,"P=6,m=4,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,8,7.20,0.00,7.20,60.00,15.00,67.20,15.00,30.00,11.20,15.00,30.00,critical_path,t02->t03,OPTIMAL,31.50000,31.50000,31.500000,0.0,0.006668,1.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t04_part_03.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,31.50000,0,0,0,0,31.50,16.50,7.50,0,4,exp05_p06_m04_ro100_lh00,0.10,0,4.50000,-7.20000,11.70000
