experiment_id,mode,u,scenario_3_id,scenario_3_sha256,scenario_4_id,scenario_4_sha256,status_3,status_4,T3_star,T4_star,margin_T3_minus_T4,ratio_T3_to_T4,ranking_reversal,B4_3,B4_4,baseline_3,baseline_4,baseline_margin_3_minus_4,solver_gap_3,solver_gap_4,solver_wall_time_3,solver_wall_time_4
EXP-06C,critical_task_agent,0.310,exp06c_critical_task_agent_u310_v3,643204136233013ae19824b4771a812c5fbd39b5677cbcf814e6dd6ebfbc1073,exp06c_critical_task_agent_u310_v4,5ba3bcdf255604f2f9d4c44808a1eaf6a52acf1b3844f17bd15452d27406a74b,OPTIMAL,OPTIMAL,41.70,36.95,4.75,1.128552097428958051420838972,false,41.700,36.9500,42.10,37.35,4.75,0.0,0.0,0.002742,0.005667
EXP-06C,critical_task_agent,0.315,exp06c_critical_task_agent_u315_v3,643204136233013ae19824b4771a812c5fbd39b5677cbcf814e6dd6ebfbc1073,exp06c_critical_task_agent_u315_v4,5ba3bcdf255604f2f9d4c44808a1eaf6a52acf1b3844f17bd15452d27406a74b,OPTIMAL,OPTIMAL,41.70,36.95,4.75,1.128552097428958051420838972,false,41.700,36.9500,42.10,37.35,4.75,0.0,0.0,0.002320,0.004933
EXP-06C,critical_task_agent,0.320,exp06c_critical_task_agent_u320_v3,643204136233013ae19824b4771a812c5fbd39b5677cbcf814e6dd6ebfbc1073,exp06c_critical_task_agent_u320_v4,5ba3bcdf255604f2f9d4c44808a1eaf6a52acf1b3844f17bd15452d27406a74b,OPTIMAL,OPTIMAL,41.70,36.95,4.75,1.128552097428958051420838972,false,41.700,36.9500,42.10,37.35,4.75,0.0,0.0,0.002893,0.005577
EXP-06C,critical_task_agent,0.325,exp06c_critical_task_agent_u325_v3,643204136233013ae19824b4771a812c5fbd39b5677cbcf814e6dd6ebfbc1073,exp06c_critical_task_agent_u325_v4,5ba3bcdf255604f2f9d4c44808a1eaf6a52acf1b3844f17bd15452d27406a74b,OPTIMAL,OPTIMAL,41.70,36.95,4.75,1.128552097428958051420838972,false,41.700,36.9500,42.10,37.35,4.75,0.0,0.0,0.002575,0.005217
EXP-06C,critical_task_agent,0.330,exp06c_critical_task_agent_u330_v3,07c45a87bd32645718bdcf8f322bea0d88fe2762da2e35a0b9f48ac7584a3490,exp06c_critical_task_agent_u330_v4,0fe794f1d1b4e4316cd95a39f68e1affac328b4b3b78fb75d0e3a63e30d4c1ee,OPTIMAL,OPTIMAL,41.55,36.95,4.60,1.124492557510148849797023004,false,41.5500,36.9500,41.95,37.35,4.60,0.0,0.0,0.002766,0.005564
EXP-06C,critical_task_agent,0.335,exp06c_critical_task_agent_u335_v3,07c45a87bd32645718bdcf8f322bea0d88fe2762da2e35a0b9f48ac7584a3490,exp06c_critical_task_agent_u335_v4,0fe794f1d1b4e4316cd95a39f68e1affac328b4b3b78fb75d0e3a63e30d4c1ee,OPTIMAL,OPTIMAL,41.55,36.95,4.60,1.124492557510148849797023004,false,41.5500,36.9500,41.95,37.35,4.60,0.0,0.0,0.002550,0.005114
EXP-06C,critical_task_agent,0.340,exp06c_critical_task_agent_u340_v3,07c45a87bd32645718bdcf8f322bea0d88fe2762da2e35a0b9f48ac7584a3490,exp06c_critical_task_agent_u340_v4,0fe794f1d1b4e4316cd95a39f68e1affac328b4b3b78fb75d0e3a63e30d4c1ee,OPTIMAL,OPTIMAL,41.55,36.95,4.60,1.124492557510148849797023004,false,41.5500,36.9500,41.95,37.35,4.60,0.0,0.0,0.002694,0.005148
EXP-06C,critical_task_agent,0.345,exp06c_critical_task_agent_u345_v3,07c45a87bd32645718bdcf8f322bea0d88fe2762da2e35a0b9f48ac7584a3490,exp06c_critical_task_agent_u345_v4,1df7adfa1b79fc30e3258d69f80fd4ad4795a04e20ed4c4f6f387829cbaaa284,OPTIMAL,OPTIMAL,41.55,37.00,4.55,1.122972972972972972972972973,false,41.5500,37.000,41.95,37.40,4.55,0.0,0.0,0.002306,0.005757
EXP-06C,critical_task_agent,0.350,exp06c_critical_task_agent_u350_v3,07c45a87bd32645718bdcf8f322bea0d88fe2762da2e35a0b9f48ac7584a3490,exp06c_critical_task_agent_u350_v4,1df7adfa1b79fc30e3258d69f80fd4ad4795a04e20ed4c4f6f387829cbaaa284,OPTIMAL,OPTIMAL,41.55,37.00,4.55,1.122972972972972972972972973,false,41.5500,37.000,41.95,37.40,4.55,0.0,0.0,0.002721,0.005126
EXP-06C,critical_task_agent,0.355,exp06c_critical_task_agent_u355_v3,07c45a87bd32645718bdcf8f322bea0d88fe2762da2e35a0b9f48ac7584a3490,exp06c_critical_task_agent_u355_v4,1df7adfa1b79fc30e3258d69f80fd4ad4795a04e20ed4c4f6f387829cbaaa284,OPTIMAL,OPTIMAL,41.55,37.00,4.55,1.122972972972972972972972973,false,41.5500,37.000,41.95,37.40,4.55,0.0,0.0,0.002462,0.005181
EXP-06C,critical_task_agent,0.360,exp06c_critical_task_agent_u360_v3,7c2d9612d443f18c368dcc70abb3c9d34dffcd427f6913e8250a8daaee211e6e,exp06c_critical_task_agent_u360_v4,825ff3603d285f335c5605760959902c3a8baf5a4e774516ed0adfebbf27a2a7,OPTIMAL,OPTIMAL,41.40,37.00,4.40,1.118918918918918918918918919,false,41.40,37.000,41.80,37.40,4.40,0.0,0.0,0.002872,0.005367
EXP-06C,critical_task_agent,0.365,exp06c_critical_task_agent_u365_v3,7c2d9612d443f18c368dcc70abb3c9d34dffcd427f6913e8250a8daaee211e6e,exp06c_critical_task_agent_u365_v4,825ff3603d285f335c5605760959902c3a8baf5a4e774516ed0adfebbf27a2a7,OPTIMAL,OPTIMAL,41.40,37.00,4.40,1.118918918918918918918918919,false,41.40,37.000,41.80,37.40,4.40,0.0,0.0,0.002551,0.005860
EXP-06C,critical_task_agent,0.370,exp06c_critical_task_agent_u370_v3,7c2d9612d443f18c368dcc70abb3c9d34dffcd427f6913e8250a8daaee211e6e,exp06c_critical_task_agent_u370_v4,825ff3603d285f335c5605760959902c3a8baf5a4e774516ed0adfebbf27a2a7,OPTIMAL,OPTIMAL,41.40,37.00,4.40,1.118918918918918918918918919,false,41.40,37.000,41.80,37.40,4.40,0.0,0.0,0.002707,0.005339
EXP-06C,critical_task_agent,0.375,exp06c_critical_task_agent_u375_v3,7c2d9612d443f18c368dcc70abb3c9d34dffcd427f6913e8250a8daaee211e6e,exp06c_critical_task_agent_u375_v4,825ff3603d285f335c5605760959902c3a8baf5a4e774516ed0adfebbf27a2a7,OPTIMAL,OPTIMAL,41.40,37.00,4.40,1.118918918918918918918918919,false,41.40,37.000,41.80,37.40,4.40,0.0,0.0,0.002338,0.005134
EXP-06C,critical_task_agent,0.380,exp06c_critical_task_agent_u380_v3,7c2d9612d443f18c368dcc70abb3c9d34dffcd427f6913e8250a8daaee211e6e,exp06c_critical_task_agent_u380_v4,825ff3603d285f335c5605760959902c3a8baf5a4e774516ed0adfebbf27a2a7,OPTIMAL,OPTIMAL,41.40,37.00,4.40,1.118918918918918918918918919,false,41.40,37.000,41.80,37.40,4.40,0.0,0.0,0.002364,0.005530
EXP-06C,critical_task_agent,0.385,exp06c_critical_task_agent_u385_v3,7c2d9612d443f18c368dcc70abb3c9d34dffcd427f6913e8250a8daaee211e6e,exp06c_critical_task_agent_u385_v4,825ff3603d285f335c5605760959902c3a8baf5a4e774516ed0adfebbf27a2a7,OPTIMAL,OPTIMAL,41.40,37.00,4.40,1.118918918918918918918918919,false,41.40,37.000,41.80,37.40,4.40,0.0,0.0,0.002641,0.004932
EXP-06C,critical_task_agent,0.390,exp06c_critical_task_agent_u390_v3,7c2d9612d443f18c368dcc70abb3c9d34dffcd427f6913e8250a8daaee211e6e,exp06c_critical_task_agent_u390_v4,825ff3603d285f335c5605760959902c3a8baf5a4e774516ed0adfebbf27a2a7,OPTIMAL,OPTIMAL,41.40,37.00,4.40,1.118918918918918918918918919,false,41.40,37.000,41.80,37.40,4.40,0.0,0.0,0.002351,0.004937
EXP-06C,critical_task_agent,0.395,exp06c_critical_task_agent_u395_v3,a11c53a0b132adb868316734fab091f7da6517a76d0c3ffd0c5f8a3a5f37db57,exp06c_critical_task_agent_u395_v4,0ce055cdf7d201078ac0800fa567c224af2dce8ea8a53d9426bd104d6aae55d3,OPTIMAL,OPTIMAL,41.25,37.00,4.25,1.114864864864864864864864865,false,41.2500,37.000,41.65,37.40,4.25,0.0,0.0,0.002369,0.005349
EXP-06C,critical_task_agent,0.400,exp06c_critical_task_agent_u400_v3,a11c53a0b132adb868316734fab091f7da6517a76d0c3ffd0c5f8a3a5f37db57,exp06c_critical_task_agent_u400_v4,0ce055cdf7d201078ac0800fa567c224af2dce8ea8a53d9426bd104d6aae55d3,OPTIMAL,OPTIMAL,41.25,37.00,4.25,1.114864864864864864864864865,false,41.2500,37.000,41.65,37.40,4.25,0.0,0.0,0.003053,0.005106
EXP-06C,critical_task_agent,0.405,exp06c_critical_task_agent_u405_v3,a11c53a0b132adb868316734fab091f7da6517a76d0c3ffd0c5f8a3a5f37db57,exp06c_critical_task_agent_u405_v4,0ce055cdf7d201078ac0800fa567c224af2dce8ea8a53d9426bd104d6aae55d3,OPTIMAL,OPTIMAL,41.25,37.00,4.25,1.114864864864864864864864865,false,41.2500,37.000,41.65,37.40,4.25,0.0,0.0,0.002398,0.005669
EXP-06C,critical_task_agent,0.410,exp06c_critical_task_agent_u410_v3,a11c53a0b132adb868316734fab091f7da6517a76d0c3ffd0c5f8a3a5f37db57,exp06c_critical_task_agent_u410_v4,f694f9610cdb5536c4d00a25290c01b763beb3c6839785ecd2e21f5e0ea28518,OPTIMAL,OPTIMAL,41.25,37.05,4.20,1.113360323886639676113360324,false,41.2500,37.0500,41.65,37.45,4.20,0.0,0.0,0.002477,0.005312
EXP-06C,critical_task_agent,0.415,exp06c_critical_task_agent_u415_v3,a11c53a0b132adb868316734fab091f7da6517a76d0c3ffd0c5f8a3a5f37db57,exp06c_critical_task_agent_u415_v4,f694f9610cdb5536c4d00a25290c01b763beb3c6839785ecd2e21f5e0ea28518,OPTIMAL,OPTIMAL,41.25,37.05,4.20,1.113360323886639676113360324,false,41.2500,37.0500,41.65,37.45,4.20,0.0,0.0,0.002921,0.005227
EXP-06C,critical_task_agent,0.420,exp06c_critical_task_agent_u420_v3,a11c53a0b132adb868316734fab091f7da6517a76d0c3ffd0c5f8a3a5f37db57,exp06c_critical_task_agent_u420_v4,f694f9610cdb5536c4d00a25290c01b763beb3c6839785ecd2e21f5e0ea28518,OPTIMAL,OPTIMAL,41.25,37.05,4.20,1.113360323886639676113360324,false,41.2500,37.0500,41.65,37.45,4.20,0.0,0.0,0.002350,0.005142
EXP-06C,critical_task_agent,0.425,exp06c_critical_task_agent_u425_v3,4a168675885dc403cf48fc11c94e279178b8a4616c5814587ce094cc01131c4a,exp06c_critical_task_agent_u425_v4,308c217a0dd5496cde26598d61e4076e25f46863cc07c84397753830724c1a37,OPTIMAL,OPTIMAL,41.10,37.05,4.05,1.109311740890688259109311741,false,41.100,37.0500,41.50,37.45,4.05,0.0,0.0,0.002586,0.005554
EXP-06C,critical_task_agent,0.430,exp06c_critical_task_agent_u430_v3,4a168675885dc403cf48fc11c94e279178b8a4616c5814587ce094cc01131c4a,exp06c_critical_task_agent_u430_v4,308c217a0dd5496cde26598d61e4076e25f46863cc07c84397753830724c1a37,OPTIMAL,OPTIMAL,41.10,37.05,4.05,1.109311740890688259109311741,false,41.100,37.0500,41.50,37.45,4.05,0.0,0.0,0.002766,0.004964
EXP-06C,critical_task_agent,0.435,exp06c_critical_task_agent_u435_v3,4a168675885dc403cf48fc11c94e279178b8a4616c5814587ce094cc01131c4a,exp06c_critical_task_agent_u435_v4,308c217a0dd5496cde26598d61e4076e25f46863cc07c84397753830724c1a37,OPTIMAL,OPTIMAL,41.10,37.05,4.05,1.109311740890688259109311741,false,41.100,37.0500,41.50,37.45,4.05,0.0,0.0,0.002293,0.005683
EXP-06C,critical_task_agent,0.440,exp06c_critical_task_agent_u440_v3,4a168675885dc403cf48fc11c94e279178b8a4616c5814587ce094cc01131c4a,exp06c_critical_task_agent_u440_v4,308c217a0dd5496cde26598d61e4076e25f46863cc07c84397753830724c1a37,OPTIMAL,OPTIMAL,41.10,37.05,4.05,1.109311740890688259109311741,false,41.100,37.0500,41.50,37.45,4.05,0.0,0.0,0.002360,0.004946
EXP-06C,critical_task_agent,0.445,exp06c_critical_task_agent_u445_v3,4a168675885dc403cf48fc11c94e279178b8a4616c5814587ce094cc01131c4a,exp06c_critical_task_agent_u445_v4,308c217a0dd5496cde26598d61e4076e25f46863cc07c84397753830724c1a37,OPTIMAL,OPTIMAL,41.10,37.05,4.05,1.109311740890688259109311741,false,41.100,37.0500,41.50,37.45,4.05,0.0,0.0,0.002855,0.005046
EXP-06C,critical_task_agent,0.450,exp06c_critical_task_agent_u450_v3,4a168675885dc403cf48fc11c94e279178b8a4616c5814587ce094cc01131c4a,exp06c_critical_task_agent_u450_v4,308c217a0dd5496cde26598d61e4076e25f46863cc07c84397753830724c1a37,OPTIMAL,OPTIMAL,41.10,37.05,4.05,1.109311740890688259109311741,false,41.100,37.0500,41.50,37.45,4.05,0.0,0.0,0.002341,0.004933
EXP-06C,critical_task_agent,0.455,exp06c_critical_task_agent_u455_v3,f9aa9c309c112cd3dddfa9a8e5665a8b07bde569de596b41d0911fbab388e40d,exp06c_critical_task_agent_u455_v4,f6d4012a1917e6f0bdf44e3d9f3c46a6653ec233c0d1ad4302b775a88d4cc43f,OPTIMAL,OPTIMAL,40.95,37.05,3.90,1.105263157894736842105263158,false,40.9500,37.0500,41.35,37.45,3.90,0.0,0.0,0.003026,0.005156
EXP-06C,critical_task_agent,0.460,exp06c_critical_task_agent_u460_v3,f9aa9c309c112cd3dddfa9a8e5665a8b07bde569de596b41d0911fbab388e40d,exp06c_critical_task_agent_u460_v4,f6d4012a1917e6f0bdf44e3d9f3c46a6653ec233c0d1ad4302b775a88d4cc43f,OPTIMAL,OPTIMAL,40.95,37.05,3.90,1.105263157894736842105263158,false,40.9500,37.0500,41.35,37.45,3.90,0.0,0.0,0.002349,0.006154
EXP-06C,critical_task_agent,0.465,exp06c_critical_task_agent_u465_v3,f9aa9c309c112cd3dddfa9a8e5665a8b07bde569de596b41d0911fbab388e40d,exp06c_critical_task_agent_u465_v4,f6d4012a1917e6f0bdf44e3d9f3c46a6653ec233c0d1ad4302b775a88d4cc43f,OPTIMAL,OPTIMAL,40.95,37.05,3.90,1.105263157894736842105263158,false,40.9500,37.0500,41.35,37.45,3.90,0.0,0.0,0.002354,0.005875
EXP-06C,critical_task_agent,0.470,exp06c_critical_task_agent_u470_v3,f9aa9c309c112cd3dddfa9a8e5665a8b07bde569de596b41d0911fbab388e40d,exp06c_critical_task_agent_u470_v4,0b713285e10b5bcbcfe189652dc25b92c4cfd0a805aea643a486e75d8ddb6a3a,OPTIMAL,OPTIMAL,40.95,37.10,3.85,1.103773584905660377358490566,false,40.9500,37.100,41.35,37.50,3.85,0.0,0.0,0.002922,0.005587
EXP-06C,critical_task_agent,0.475,exp06c_critical_task_agent_u475_v3,f9aa9c309c112cd3dddfa9a8e5665a8b07bde569de596b41d0911fbab388e40d,exp06c_critical_task_agent_u475_v4,0b713285e10b5bcbcfe189652dc25b92c4cfd0a805aea643a486e75d8ddb6a3a,OPTIMAL,OPTIMAL,40.95,37.10,3.85,1.103773584905660377358490566,false,40.9500,37.100,41.35,37.50,3.85,0.0,0.0,0.002847,0.005008
EXP-06C,critical_task_agent,0.480,exp06c_critical_task_agent_u480_v3,f9aa9c309c112cd3dddfa9a8e5665a8b07bde569de596b41d0911fbab388e40d,exp06c_critical_task_agent_u480_v4,0b713285e10b5bcbcfe189652dc25b92c4cfd0a805aea643a486e75d8ddb6a3a,OPTIMAL,OPTIMAL,40.95,37.10,3.85,1.103773584905660377358490566,false,40.9500,37.100,41.35,37.50,3.85,0.0,0.0,0.002851,0.005454
EXP-06C,critical_task_agent,0.485,exp06c_critical_task_agent_u485_v3,07e45478f04c27671374cdc113ccff2248771ef2d4c5f4a92be95ef36350f9e8,exp06c_critical_task_agent_u485_v4,1dc1699c8c3a157768a28c724773608cf81d453eee91f46caf38cc2526e781e6,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002320,0.005482
EXP-06C,critical_task_agent,0.490,exp06c_critical_task_agent_u490_v3,07e45478f04c27671374cdc113ccff2248771ef2d4c5f4a92be95ef36350f9e8,exp06c_critical_task_agent_u490_v4,1dc1699c8c3a157768a28c724773608cf81d453eee91f46caf38cc2526e781e6,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002676,0.005219
EXP-06C,critical_task_agent,0.495,exp06c_critical_task_agent_u495_v3,07e45478f04c27671374cdc113ccff2248771ef2d4c5f4a92be95ef36350f9e8,exp06c_critical_task_agent_u495_v4,1dc1699c8c3a157768a28c724773608cf81d453eee91f46caf38cc2526e781e6,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002334,0.005674
EXP-06C,critical_task_agent,0.500,exp06c_critical_task_agent_u500_v3,07e45478f04c27671374cdc113ccff2248771ef2d4c5f4a92be95ef36350f9e8,exp06c_critical_task_agent_u500_v4,1dc1699c8c3a157768a28c724773608cf81d453eee91f46caf38cc2526e781e6,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002450,0.005392
EXP-06C,critical_task_agent,0.505,exp06c_critical_task_agent_u505_v3,07e45478f04c27671374cdc113ccff2248771ef2d4c5f4a92be95ef36350f9e8,exp06c_critical_task_agent_u505_v4,1dc1699c8c3a157768a28c724773608cf81d453eee91f46caf38cc2526e781e6,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002804,0.005251
EXP-06C,critical_task_agent,0.510,exp06c_critical_task_agent_u510_v3,07e45478f04c27671374cdc113ccff2248771ef2d4c5f4a92be95ef36350f9e8,exp06c_critical_task_agent_u510_v4,1dc1699c8c3a157768a28c724773608cf81d453eee91f46caf38cc2526e781e6,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002324,0.005205
EXP-06C,critical_task_agent,0.515,exp06c_critical_task_agent_u515_v3,07e45478f04c27671374cdc113ccff2248771ef2d4c5f4a92be95ef36350f9e8,exp06c_critical_task_agent_u515_v4,1dc1699c8c3a157768a28c724773608cf81d453eee91f46caf38cc2526e781e6,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002336,0.005275
EXP-06C,critical_task_agent,0.520,exp06c_critical_task_agent_u520_v3,d81da59dcaff7377a38b6adc10ff55b63bb189f22620b50b9033a8877a46725e,exp06c_critical_task_agent_u520_v4,0ec7f1416ac11803c8b67069eac9778626f392b13a9d9f4191865a05a8f242fb,OPTIMAL,OPTIMAL,40.65,37.10,3.55,1.095687331536388140161725067,false,40.6500,37.100,41.05,37.50,3.55,0.0,0.0,0.002530,0.004970
EXP-06C,critical_task_agent,0.525,exp06c_critical_task_agent_u525_v3,d81da59dcaff7377a38b6adc10ff55b63bb189f22620b50b9033a8877a46725e,exp06c_critical_task_agent_u525_v4,0ec7f1416ac11803c8b67069eac9778626f392b13a9d9f4191865a05a8f242fb,OPTIMAL,OPTIMAL,40.65,37.10,3.55,1.095687331536388140161725067,false,40.6500,37.100,41.05,37.50,3.55,0.0,0.0,0.002583,0.005580
EXP-06C,critical_task_agent,0.530,exp06c_critical_task_agent_u530_v3,d81da59dcaff7377a38b6adc10ff55b63bb189f22620b50b9033a8877a46725e,exp06c_critical_task_agent_u530_v4,0ec7f1416ac11803c8b67069eac9778626f392b13a9d9f4191865a05a8f242fb,OPTIMAL,OPTIMAL,40.65,37.10,3.55,1.095687331536388140161725067,false,40.6500,37.100,41.05,37.50,3.55,0.0,0.0,0.002379,0.004978
EXP-06C,critical_task_agent,0.535,exp06c_critical_task_agent_u535_v3,d81da59dcaff7377a38b6adc10ff55b63bb189f22620b50b9033a8877a46725e,exp06c_critical_task_agent_u535_v4,3293a39797dd85dfe2992a89fd6574a9ec79a4201dc0fdec3a21614134473256,OPTIMAL,OPTIMAL,40.65,37.15,3.50,1.094212651413189771197846568,false,40.6500,37.1500,41.05,37.55,3.50,0.0,0.0,0.002333,0.005008
EXP-06C,critical_task_agent,0.540,exp06c_critical_task_agent_u540_v3,d81da59dcaff7377a38b6adc10ff55b63bb189f22620b50b9033a8877a46725e,exp06c_critical_task_agent_u540_v4,3293a39797dd85dfe2992a89fd6574a9ec79a4201dc0fdec3a21614134473256,OPTIMAL,OPTIMAL,40.65,37.15,3.50,1.094212651413189771197846568,false,40.6500,37.1500,41.05,37.55,3.50,0.0,0.0,0.002352,0.005475
EXP-06C,critical_task_agent,0.545,exp06c_critical_task_agent_u545_v3,d81da59dcaff7377a38b6adc10ff55b63bb189f22620b50b9033a8877a46725e,exp06c_critical_task_agent_u545_v4,3293a39797dd85dfe2992a89fd6574a9ec79a4201dc0fdec3a21614134473256,OPTIMAL,OPTIMAL,40.65,37.15,3.50,1.094212651413189771197846568,false,40.6500,37.1500,41.05,37.55,3.50,0.0,0.0,0.003059,0.005194
EXP-06C,critical_task_agent,0.550,exp06c_critical_task_agent_u550_v3,6ed2efe4bd1b23d043f346d276bcdc17fb56d93f6fc54c0ecaa11a8ed9d477a2,exp06c_critical_task_agent_u550_v4,94d0a4bf439566e3321267f6342301ea2ea0a863441eef8daecc604b55d25a76,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002328,0.005683
EXP-06C,critical_task_agent,0.555,exp06c_critical_task_agent_u555_v3,6ed2efe4bd1b23d043f346d276bcdc17fb56d93f6fc54c0ecaa11a8ed9d477a2,exp06c_critical_task_agent_u555_v4,94d0a4bf439566e3321267f6342301ea2ea0a863441eef8daecc604b55d25a76,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002408,0.005642
EXP-06C,critical_task_agent,0.560,exp06c_critical_task_agent_u560_v3,6ed2efe4bd1b23d043f346d276bcdc17fb56d93f6fc54c0ecaa11a8ed9d477a2,exp06c_critical_task_agent_u560_v4,94d0a4bf439566e3321267f6342301ea2ea0a863441eef8daecc604b55d25a76,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002898,0.005620
EXP-06C,critical_task_agent,0.565,exp06c_critical_task_agent_u565_v3,6ed2efe4bd1b23d043f346d276bcdc17fb56d93f6fc54c0ecaa11a8ed9d477a2,exp06c_critical_task_agent_u565_v4,94d0a4bf439566e3321267f6342301ea2ea0a863441eef8daecc604b55d25a76,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002909,0.005076
EXP-06C,critical_task_agent,0.570,exp06c_critical_task_agent_u570_v3,6ed2efe4bd1b23d043f346d276bcdc17fb56d93f6fc54c0ecaa11a8ed9d477a2,exp06c_critical_task_agent_u570_v4,94d0a4bf439566e3321267f6342301ea2ea0a863441eef8daecc604b55d25a76,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002335,0.005745
EXP-06C,critical_task_agent,0.575,exp06c_critical_task_agent_u575_v3,6ed2efe4bd1b23d043f346d276bcdc17fb56d93f6fc54c0ecaa11a8ed9d477a2,exp06c_critical_task_agent_u575_v4,94d0a4bf439566e3321267f6342301ea2ea0a863441eef8daecc604b55d25a76,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002402,0.005135
EXP-06C,critical_task_agent,0.580,exp06c_critical_task_agent_u580_v3,766717d47daf9e86e1ed38ea80b3d8292d1cc94633438f084c2522866c7551b2,exp06c_critical_task_agent_u580_v4,8e941c44f86b371740488dcfb8bb0583d33c304a11f9a6f542253bfb386cada5,OPTIMAL,OPTIMAL,40.35,37.15,3.20,1.086137281292059219380888291,false,40.3500,37.1500,40.75,37.55,3.20,0.0,0.0,0.002877,0.005214
EXP-06C,critical_task_agent,0.585,exp06c_critical_task_agent_u585_v3,766717d47daf9e86e1ed38ea80b3d8292d1cc94633438f084c2522866c7551b2,exp06c_critical_task_agent_u585_v4,8e941c44f86b371740488dcfb8bb0583d33c304a11f9a6f542253bfb386cada5,OPTIMAL,OPTIMAL,40.35,37.15,3.20,1.086137281292059219380888291,false,40.3500,37.1500,40.75,37.55,3.20,0.0,0.0,0.002335,0.005859
EXP-06C,critical_task_agent,0.590,exp06c_critical_task_agent_u590_v3,766717d47daf9e86e1ed38ea80b3d8292d1cc94633438f084c2522866c7551b2,exp06c_critical_task_agent_u590_v4,8e941c44f86b371740488dcfb8bb0583d33c304a11f9a6f542253bfb386cada5,OPTIMAL,OPTIMAL,40.35,37.15,3.20,1.086137281292059219380888291,false,40.3500,37.1500,40.75,37.55,3.20,0.0,0.0,0.002428,0.005416
EXP-06C,critical_task_agent,0.595,exp06c_critical_task_agent_u595_v3,766717d47daf9e86e1ed38ea80b3d8292d1cc94633438f084c2522866c7551b2,exp06c_critical_task_agent_u595_v4,6c9c187c4318cc3e3fbab870108e9394c0fb3363afb38b6966f00e4b6fb5b599,OPTIMAL,OPTIMAL,40.35,37.20,3.15,1.084677419354838709677419355,false,40.3500,37.200,40.75,37.60,3.15,0.0,0.0,0.002887,0.005588
EXP-06C,critical_task_agent,0.600,exp06c_critical_task_agent_u600_v3,766717d47daf9e86e1ed38ea80b3d8292d1cc94633438f084c2522866c7551b2,exp06c_critical_task_agent_u600_v4,6c9c187c4318cc3e3fbab870108e9394c0fb3363afb38b6966f00e4b6fb5b599,OPTIMAL,OPTIMAL,40.35,37.20,3.15,1.084677419354838709677419355,false,40.3500,37.200,40.75,37.60,3.15,0.0,0.0,0.002595,0.005678
EXP-06C,critical_task_agent,0.605,exp06c_critical_task_agent_u605_v3,766717d47daf9e86e1ed38ea80b3d8292d1cc94633438f084c2522866c7551b2,exp06c_critical_task_agent_u605_v4,6c9c187c4318cc3e3fbab870108e9394c0fb3363afb38b6966f00e4b6fb5b599,OPTIMAL,OPTIMAL,40.35,37.20,3.15,1.084677419354838709677419355,false,40.3500,37.200,40.75,37.60,3.15,0.0,0.0,0.002352,0.005333
EXP-06C,critical_task_agent,0.610,exp06c_critical_task_agent_u610_v3,aad11987862eb700cada5b5d18baa01b237dc838700e5f298c6d1d4c50da5c49,exp06c_critical_task_agent_u610_v4,fe479af6a26b441bfcb904bcc7771edb8c46061d7591c4e92d0098d933ae9750,OPTIMAL,OPTIMAL,40.20,37.20,3.00,1.080645161290322580645161290,false,40.20,37.200,40.60,37.60,3.00,0.0,0.0,0.002377,0.005208
